TeamID1,TeamID2,Name1,Name2,Win_prob1,Odds1
1391,1241,Stetson,James Madison,0.1819341,-22.23954135
1391,1436,Stetson,Vermont,0.24969652,-33.27940368
1391,1324,Stetson,Oakland,0.30070457,-43.00107725
1391,1443,Stetson,W. Kentucky,0.41160354,-69.95343587
1391,1255,Stetson,Longwood,0.40524152,-68.13547554
1391,1438,Stetson,UVA,0.28166044,-39.20992972
1391,1286,Stetson,Montanta St.,0.5798885,-138.0320591
1391,1447,Stetson,Wagner,0.6823171,-214.7792755
1391,1160,Stetson,Colorado,0.17428528,-21.10720241
1314,1163,UNC,Uconn,0.26822066,-36.65321628
1314,1235,UNC,Iowa St.,0.4290671,-75.15193271
1314,1228,UNC,Illinois,0.55203277,-123.2306138
1314,1120,UNC,Auburn,0.44297314,-79.5245555
1314,1361,UNC,SDSU,0.5272381,-111.5229545
1314,1140,UNC,BYU,0.57374763,-134.6028038
1314,1450,UNC,Washu,0.61800176,-161.7813102
1314,1194,UNC,FAU,0.6336222,-172.9423233
1314,1321,UNC,Northwestern,0.70959777,-244.3499685
1314,1179,UNC,Drake,0.6022841,-151.4357445
1314,1182,UNC,Duquesne,0.5633154,-128.9982245
1314,1412,UNC,UAB,0.7286499,-268.5276153
1314,1463,UNC,Yale,0.6347206,-173.7630604
1314,1287,UNC,Morehead St.,0.76414317,-323.9860238
1314,1355,UNC,South Dakota St.,0.84048414,-526.8969207
1314,1391,UNC,Stetson,0.8905982,-814.0615585
1314,1112,UNC,Arizona,0.45786467,-84.45578959
1314,1124,UNC,Baylor,0.5946981,-146.7296427
1314,1104,UNC,Alabama,0.60855734,-155.4652599
1314,1388,UNC,St. Mary's,0.4700572,-88.69960685
1314,1155,UNC,Clemson,0.58635086,-141.7507735
1314,1173,UNC,Dayton,0.47016934,-88.73954778
1314,1280,UNC,Mississippi St.,0.6053758,-153.4056621
1314,1277,UNC,MSU,0.6210552,-163.8906676
1314,1305,UNC,Nevada,0.6551121,-189.9492747
1314,1307,UNC,New Mexico,0.4770406,-91.21942902
1314,1213,UNC,Grand Canyon,0.6067384,-154.2836552
1314,1158,UNC,Charleston,0.70702493,-241.3259724
1314,1159,UNC,Colgate,0.7960498,-390.3157099
1314,1253,UNC,LBSU,0.8982648,-882.9442013
1314,1224,UNC,Howard,0.95205545,-1985.742986
1314,1345,UNC,Purdue,0.3677916,-58.17568844
1314,1397,UNC,Tennessee,0.42175177,-72.93611007
1314,1166,UNC,Creighton,0.46044686,-85.33855777
1314,1242,UNC,Kansas,0.5865135,-141.8458757
1314,1211,UNC,Gonzaga,0.49427462,-97.73577363
1314,1376,UNC,South Carolina,0.69177145,-224.434577
1314,1400,UNC,Texas,0.63216025,-171.8575114
1314,1429,UNC,Utah St.,0.6489307,-184.8440695
1314,1395,UNC,TCU,0.72196203,-259.6631125
1314,1161,UNC,Colorado St.,0.6117771,-157.5839985
1314,1332,UNC,Oregon,0.6975318,-230.6132889
1314,1270,UNC,McNeese,0.6669293,-200.2365605
1314,1359,UNC,Samford,0.8003907,-400.9787129
1314,1103,UNC,Akron,0.73457235,-276.7505019
1314,1389,UNC,St. Peter's,0.8179704,-449.361188
1314,1212,UNC,Grambling,0.91124094,-1026.645491
1314,1222,UNC,Houston,0.28963268,-40.77224122
1314,1266,UNC,Marquette,0.4556177,-83.69443546
1314,1246,UNC,Kentucky,0.65493757,-189.8026269
1314,1181,UNC,Duke,0.53542256,-115.2493689
1314,1458,UNC,Wisconsin,0.6127748,-158.2476483
1314,1403,UNC,Texas Tech,0.5908067,-144.3832915
1314,1196,UNC,Florida,0.73763156,-281.1434019
1314,1304,UNC,Nebraska,0.6737009,-206.4673142
1314,1401,UNC,Texas A&M,0.64066404,-178.291102
1314,1129,UNC,Boise St.,0.57371134,-134.582827
1314,1301,UNC,NC State,0.7154019,-251.3726752
1314,1241,UNC,James Madison,0.80610526,-415.743738
1314,1436,UNC,Vermont,0.6534702,-188.5754854
1314,1324,UNC,Oakland,0.788327,-372.4267617
1314,1443,UNC,W. Kentucky,0.891253,-819.565551
1314,1255,UNC,Longwood,0.88856554,-797.3884764
1314,1438,UNC,UVA,0.6346116,-173.6813807
1314,1286,UNC,Montanta St.,0.8936807,-840.5629289
1314,1447,UNC,Wagner,0.8922453,-828.0337024
1314,1160,UNC,Colorado,0.70658433,-240.813432
1112,1163,Arizona,Uconn,0.27573794,-38.07157063
1112,1235,Arizona,Iowa St.,0.45970067,-85.08259247
1112,1228,Arizona,Illinois,0.5983434,-148.9688782
1112,1120,Arizona,Auburn,0.43403322,-76.68881401
1112,1361,Arizona,SDSU,0.55869174,-126.5989764
1112,1140,Arizona,BYU,0.6454051,-182.0119631
1112,1450,Arizona,Washu,0.7114708,-246.5853509
1112,1194,Arizona,FAU,0.7284517,-268.2586509
1112,1321,Arizona,Northwestern,0.7993159,-398.295653
1112,1179,Arizona,Drake,0.716459,-252.6826513
1112,1182,Arizona,Duquesne,0.6541684,-189.1580983
1112,1412,Arizona,UAB,0.81577754,-442.8219779
1112,1463,Arizona,Yale,0.74840397,-297.4625457
1112,1287,Arizona,Morehead St.,0.8433284,-538.27784
1112,1355,Arizona,South Dakota St.,0.89799446,-880.3388983
1112,1391,Arizona,Stetson,0.93440527,-1424.512652
1112,1314,Arizona,UNC,0.5421353,-118.4051306
1112,1124,Arizona,Baylor,0.66518056,-198.668444
1112,1104,Arizona,Alabama,0.6258809,-167.2945573
1112,1388,Arizona,St. Mary's,0.5356736,-115.3657512
1112,1155,Arizona,Clemson,0.6507279,-186.3097508
1112,1173,Arizona,Dayton,0.55234396,-123.3857964
1112,1280,Arizona,Mississippi St.,0.69158506,-224.2385122
1112,1277,Arizona,MSU,0.6890195,-221.563572
1112,1305,Arizona,Nevada,0.7526106,-304.2210767
1112,1307,Arizona,New Mexico,0.51341385,-105.5134518
1112,1213,Arizona,Grand Canyon,0.6980819,-231.2156625
1112,1158,Arizona,Charleston,0.81551903,-442.0613445
1112,1159,Arizona,Colgate,0.87218475,-682.3792754
1112,1253,Arizona,LBSU,0.93774277,-1506.23914
1112,1224,Arizona,Howard,0.97139513,-3395.908816
1112,1345,Arizona,Purdue,0.38528034,-62.67577996
1112,1397,Arizona,Tennessee,0.41222498,-70.13312287
1112,1166,Arizona,Creighton,0.5250221,-110.5361066
1112,1242,Arizona,Kansas,0.6926765,-225.3900043
1112,1211,Arizona,Gonzaga,0.5756366,-135.6471033
1112,1376,Arizona,South Carolina,0.7959634,-390.108163
1112,1400,Arizona,Texas,0.70982116,-244.6150711
1112,1429,Arizona,Utah St.,0.7494232,-299.0792537
1112,1395,Arizona,TCU,0.8015268,-403.8463248
1112,1161,Arizona,Colorado St.,0.69761497,-230.7041995
1112,1332,Arizona,Oregon,0.7999473,-399.8683382
1112,1270,Arizona,McNeese,0.76485616,-325.2716119
1112,1359,Arizona,Samford,0.8629571,-629.6986166
1112,1103,Arizona,Akron,0.8257021,-473.7302829
1112,1389,Arizona,St. Peter's,0.8842654,-764.0460132
1112,1212,Arizona,Grambling,0.94645184,-1767.477897
1112,1222,Arizona,Houston,0.25443947,-34.12727257
1112,1266,Arizona,Marquette,0.5227083,-109.5154794
1112,1246,Arizona,Kentucky,0.70054024,-233.934688
1112,1181,Arizona,Duke,0.6033414,-152.1059676
1112,1458,Arizona,Wisconsin,0.67586005,-208.5087142
1112,1403,Arizona,Texas Tech,0.71227574,-247.5549862
1112,1196,Arizona,Florida,0.7956366,-389.3243957
1112,1304,Arizona,Nebraska,0.7720542,-338.70077
1112,1401,Arizona,Texas A&M,0.72878253,-268.7078185
1112,1129,Arizona,Boise St.,0.6759893,-208.6317545
1112,1301,Arizona,NC State,0.8086205,-422.5220388
1112,1241,Arizona,James Madison,0.87494564,-699.6522508
1112,1436,Arizona,Vermont,0.76316357,-322.2323338
1112,1324,Arizona,Oakland,0.86441296,-637.5336352
1112,1443,Arizona,W. Kentucky,0.9322031,-1374.994
1112,1255,Arizona,Longwood,0.9298684,-1325.890756
1112,1438,Arizona,UVA,0.7403919,-285.1960085
1112,1286,Arizona,Montanta St.,0.93560714,-1452.967094
1112,1447,Arizona,Wagner,0.9351924,-1443.029051
1112,1160,Arizona,Colorado,0.7924378,-381.783273
1124,1163,Baylor,Uconn,0.21833813,-27.93255509
1124,1235,Baylor,Iowa St.,0.38064602,-61.45855723
1124,1228,Baylor,Illinois,0.42544088,-74.04649254
1124,1120,Baylor,Auburn,0.31776294,-46.57661688
1124,1361,Baylor,SDSU,0.467775,-87.89045535
1124,1140,Baylor,BYU,0.4613337,-85.64368799
1124,1450,Baylor,Washu,0.5196878,-108.1979057
1124,1194,Baylor,FAU,0.5234368,-109.8357506
1124,1321,Baylor,Northwestern,0.6373958,-175.782795
1124,1179,Baylor,Drake,0.5401692,-117.4712862
1124,1182,Baylor,Duquesne,0.52834994,-112.0215974
1124,1412,Baylor,UAB,0.6391656,-177.1354243
1124,1463,Baylor,Yale,0.59135455,-144.7109095
1124,1287,Baylor,Morehead St.,0.71342725,-248.9515262
1124,1355,Baylor,South Dakota St.,0.80351317,-408.9399612
1124,1391,Baylor,Stetson,0.8611234,-620.0636233
1124,1314,Baylor,UNC,0.40530187,-68.15253786
1124,1112,Baylor,Arizona,0.33481944,-50.33512015
1124,1104,Baylor,Alabama,0.5000747,-100.0298783
1124,1388,Baylor,St. Mary's,0.39572403,-65.48730165
1124,1155,Baylor,Clemson,0.50746304,-103.0304479
1124,1173,Baylor,Dayton,0.41157287,-69.94457854
1124,1280,Baylor,Mississippi St.,0.5506468,-122.5420804
1124,1277,Baylor,MSU,0.54350597,-119.0609136
1124,1305,Baylor,Nevada,0.57512546,-135.3635947
1124,1307,Baylor,New Mexico,0.37532127,-60.08228717
1124,1213,Baylor,Grand Canyon,0.5124909,-105.124388
1124,1158,Baylor,Charleston,0.63824666,-176.4314457
1124,1159,Baylor,Colgate,0.76921254,-333.299113
1124,1253,Baylor,LBSU,0.87386703,-692.8141539
1124,1224,Baylor,Howard,0.93975174,-1559.799089
1124,1345,Baylor,Purdue,0.28933406,-40.71308923
1124,1397,Baylor,Tennessee,0.34130952,-51.81637305
1124,1166,Baylor,Creighton,0.35641885,-55.38056031
1124,1242,Baylor,Kansas,0.5063202,-102.5604362
1124,1211,Baylor,Gonzaga,0.3584403,-55.87014197
1124,1376,Baylor,South Carolina,0.6396605,-177.5160475
1124,1400,Baylor,Texas,0.52361,-109.912045
1124,1429,Baylor,Utah St.,0.5692965,-132.1782739
1124,1395,Baylor,TCU,0.61894965,-162.4325117
1124,1161,Baylor,Colorado St.,0.5146227,-106.0252871
1124,1332,Baylor,Oregon,0.6322015,-171.8879986
1124,1270,Baylor,McNeese,0.5916908,-144.9124213
1124,1359,Baylor,Samford,0.7213698,-258.8986444
1124,1103,Baylor,Akron,0.6913278,-223.9682852
1124,1389,Baylor,St. Peter's,0.79156125,-379.7572334
1124,1212,Baylor,Grambling,0.8905567,-813.7150805
1124,1222,Baylor,Houston,0.24517563,-32.4811492
1124,1266,Baylor,Marquette,0.39245358,-64.59647673
1124,1246,Baylor,Kentucky,0.5250789,-110.5612879
1124,1181,Baylor,Duke,0.4225775,-73.18341433
1124,1458,Baylor,Wisconsin,0.53786063,-116.3849412
1124,1403,Baylor,Texas Tech,0.530429,-112.9603429
1124,1196,Baylor,Florida,0.6318931,-171.6602149
1124,1304,Baylor,Nebraska,0.5995692,-149.7310406
1124,1401,Baylor,Texas A&M,0.6003073,-150.1922013
1124,1129,Baylor,Boise St.,0.52606344,-110.9987051
1124,1301,Baylor,NC State,0.6369188,-175.4204717
1124,1241,Baylor,James Madison,0.72607404,-265.0621503
1124,1436,Baylor,Vermont,0.61604226,-160.4453267
1124,1324,Baylor,Oakland,0.72933626,-269.4621254
1124,1443,Baylor,W. Kentucky,0.86581755,-645.2539259
1124,1255,Baylor,Longwood,0.8643579,-637.2341748
1124,1438,Baylor,UVA,0.6063399,-154.0262345
1124,1286,Baylor,Montanta St.,0.8692982,-665.1005193
1124,1447,Baylor,Wagner,0.87559974,-703.8568533
1124,1160,Baylor,Colorado,0.6091692,-155.8651882
1104,1163,Alabama,Uconn,0.21918568,-28.07142167
1104,1235,Alabama,Iowa St.,0.34819928,-53.42112496
1104,1228,Alabama,Illinois,0.44469512,-80.08125395
1104,1120,Alabama,Auburn,0.3041847,-43.71630046
1104,1361,Alabama,SDSU,0.4221349,-73.05077093
1104,1140,Alabama,BYU,0.4873356,-95.05937713
1104,1450,Alabama,Washu,0.5199013,-108.290493
1104,1194,Alabama,FAU,0.55730116,-125.8871987
1104,1321,Alabama,Northwestern,0.67382437,-206.5832968
1104,1179,Alabama,Drake,0.5638305,-129.2686647
1104,1182,Alabama,Duquesne,0.4944117,-97.78938984
1104,1412,Alabama,UAB,0.6782459,-210.7963524
1104,1463,Alabama,Yale,0.5868078,-142.018114
1104,1287,Alabama,Morehead St.,0.7544134,-307.1883831
1104,1355,Alabama,South Dakota St.,0.846723,-552.4136896
1104,1391,Alabama,Stetson,0.8983584,-883.8491775
1104,1314,Alabama,UNC,0.39144272,-64.3230681
1104,1112,Alabama,Arizona,0.37411916,-59.77482297
1104,1124,Alabama,Baylor,0.4999253,-99.9701187
1104,1388,Alabama,St. Mary's,0.3786685,-60.94467755
1104,1155,Alabama,Clemson,0.48261228,-93.27865067
1104,1173,Alabama,Dayton,0.39515382,-65.33129148
1104,1280,Alabama,Mississippi St.,0.55629814,-125.3765609
1104,1277,Alabama,MSU,0.5327961,-114.0393022
1104,1305,Alabama,Nevada,0.5949826,-146.9029872
1104,1307,Alabama,New Mexico,0.37277383,-59.4321222
1104,1213,Alabama,Grand Canyon,0.52347934,-109.8544909
1104,1158,Alabama,Charleston,0.687568,-220.0696563
1104,1159,Alabama,Colgate,0.8138234,-437.1244347
1104,1253,Alabama,LBSU,0.9093782,-1003.486887
1104,1224,Alabama,Howard,0.9597612,-2385.163718
1104,1345,Alabama,Purdue,0.30400246,-43.67866954
1104,1397,Alabama,Tennessee,0.30711383,-44.32384971
1104,1166,Alabama,Creighton,0.36451215,-57.35941969
1104,1242,Alabama,Kansas,0.4969271,-98.7783529
1104,1211,Alabama,Gonzaga,0.4008969,-66.91618044
1104,1376,Alabama,South Carolina,0.6721024,-204.9732522
1104,1400,Alabama,Texas,0.5210528,-108.7912725
1104,1429,Alabama,Utah St.,0.5953373,-147.1193738
1104,1395,Alabama,TCU,0.65656686,-191.1774895
1104,1161,Alabama,Colorado St.,0.52045995,-108.5331559
1104,1332,Alabama,Oregon,0.6620834,-195.9309968
1104,1270,Alabama,McNeese,0.6237748,-165.7982694
1104,1359,Alabama,Samford,0.7579797,-313.1884652
1104,1103,Alabama,Akron,0.7309002,-271.6093821
1104,1389,Alabama,St. Peter's,0.83673364,-512.4960435
1104,1212,Alabama,Grambling,0.9236695,-1210.092588
1104,1222,Alabama,Houston,0.21834981,-27.93446716
1104,1266,Alabama,Marquette,0.37767202,-60.68697322
1104,1246,Alabama,Kentucky,0.5371013,-116.0299999
1104,1181,Alabama,Duke,0.44086185,-78.84667711
1104,1458,Alabama,Wisconsin,0.5322403,-113.784971
1104,1403,Alabama,Texas Tech,0.539287,-117.0548557
1104,1196,Alabama,Florida,0.6570021,-191.5469672
1104,1304,Alabama,Nebraska,0.6213684,-164.1089707
1104,1401,Alabama,Texas A&M,0.6172561,-161.271313
1104,1129,Alabama,Boise St.,0.52011156,-108.3817651
1104,1301,Alabama,NC State,0.6676593,-200.8960226
1104,1241,Alabama,James Madison,0.7819972,-358.7097127
1104,1436,Alabama,Vermont,0.63181067,-171.5993934
1104,1324,Alabama,Oakland,0.77835286,-351.1675562
1104,1443,Alabama,W. Kentucky,0.8994866,-894.8922367
1104,1255,Alabama,Longwood,0.9000929,-900.9298618
1104,1438,Alabama,UVA,0.61292756,-158.3495714
1104,1286,Alabama,Montanta St.,0.90818477,-989.1438869
1104,1447,Alabama,Wagner,0.9108866,-1022.16551
1104,1160,Alabama,Colorado,0.63038355,-170.5507298
1388,1163,St. Mary's,Uconn,0.275511,-38.02832
1388,1235,St. Mary's,Iowa St.,0.46386573,-86.52043913
1388,1228,St. Mary's,Illinois,0.5965052,-147.8346837
1388,1120,St. Mary's,Auburn,0.5234974,-109.8624447
1388,1361,St. Mary's,SDSU,0.57271653,-134.0366712
1388,1140,St. Mary's,BYU,0.54715943,-120.8282724
1388,1450,St. Mary's,Washu,0.65593255,-190.6406832
1388,1194,St. Mary's,FAU,0.64244545,-179.6776006
1388,1321,St. Mary's,Northwestern,0.7393677,-283.6823333
1388,1179,St. Mary's,Drake,0.5586397,-126.5722612
1388,1182,St. Mary's,Duquesne,0.6094827,-156.0706054
1388,1412,St. Mary's,UAB,0.76634383,-327.9792862
1388,1463,St. Mary's,Yale,0.6538075,-188.8566506
1388,1287,St. Mary's,Morehead St.,0.78989965,-375.9630276
1388,1355,St. Mary's,South Dakota St.,0.8575087,-601.797326
1388,1391,St. Mary's,Stetson,0.9034531,-935.766162
1388,1314,St. Mary's,UNC,0.5299428,-112.7400713
1388,1112,St. Mary's,Arizona,0.46432632,-86.6808173
1388,1124,St. Mary's,Baylor,0.60427594,-152.7013406
1388,1104,St. Mary's,Alabama,0.6213315,-164.0832375
1388,1155,St. Mary's,Clemson,0.6226167,-164.9825845
1388,1173,St. Mary's,Dayton,0.45002922,-81.82784321
1388,1280,St. Mary's,Mississippi St.,0.59893835,-149.3382226
1388,1277,St. Mary's,MSU,0.67605495,-208.6943338
1388,1305,St. Mary's,Nevada,0.6671932,-200.4746066
1388,1307,St. Mary's,New Mexico,0.5128573,-105.2786661
1388,1213,St. Mary's,Grand Canyon,0.6841116,-216.5674918
1388,1158,St. Mary's,Charleston,0.718674,-255.4595077
1388,1159,St. Mary's,Colgate,0.8038978,-409.9381803
1388,1253,St. Mary's,LBSU,0.9109298,-1022.709941
1388,1224,St. Mary's,Howard,0.95945966,-2366.679017
1388,1345,St. Mary's,Purdue,0.31987292,-47.03134505
1388,1397,St. Mary's,Tennessee,0.4755486,-90.67543548
1388,1166,St. Mary's,Creighton,0.4622089,-85.94580576
1388,1242,St. Mary's,Kansas,0.6531641,-188.3207786
1388,1211,St. Mary's,Gonzaga,0.54050905,-117.6321404
1388,1376,St. Mary's,South Carolina,0.7109458,-245.9558617
1388,1400,St. Mary's,Texas,0.70588744,-240.0058771
1388,1429,St. Mary's,Utah St.,0.60732967,-154.6665523
1388,1395,St. Mary's,TCU,0.74548966,-292.9113402
1388,1161,St. Mary's,Colorado St.,0.63813883,-176.3490766
1388,1332,St. Mary's,Oregon,0.7224885,-260.3454564
1388,1270,St. Mary's,McNeese,0.6959703,-228.9152309
1388,1359,St. Mary's,Samford,0.8182884,-450.3225563
1388,1103,St. Mary's,Akron,0.7531206,-305.0560738
1388,1389,St. Mary's,St. Peter's,0.8413493,-530.3155444
1388,1212,St. Mary's,Grambling,0.9225739,-1191.554541
1388,1222,St. Mary's,Houston,0.31400785,-45.77426255
1388,1266,St. Mary's,Marquette,0.44213894,-79.25610369
1388,1246,St. Mary's,Kentucky,0.6894724,-222.032543
1388,1181,St. Mary's,Duke,0.54747486,-120.9821984
1388,1458,St. Mary's,Wisconsin,0.6566152,-191.2184794
1388,1403,St. Mary's,Texas Tech,0.62053925,-163.5318659
1388,1196,St. Mary's,Florida,0.7721393,-338.864643
1388,1304,St. Mary's,Nebraska,0.70996565,-244.7867424
1388,1401,St. Mary's,Texas A&M,0.6759656,-208.6092162
1388,1129,St. Mary's,Boise St.,0.5658994,-130.3613346
1388,1301,St. Mary's,NC State,0.75693405,-311.4109716
1388,1241,St. Mary's,James Madison,0.80113316,-402.8490315
1388,1436,St. Mary's,Vermont,0.6789724,-211.499719
1388,1324,St. Mary's,Oakland,0.80581975,-414.9854319
1388,1443,St. Mary's,W. Kentucky,0.9040095,-941.7699865
1388,1255,St. Mary's,Longwood,0.8957673,-859.3915602
1388,1438,St. Mary's,UVA,0.6555106,-190.2846975
1388,1286,St. Mary's,Montanta St.,0.9083735,-991.3870201
1388,1447,St. Mary's,Wagner,0.90489876,-951.5110302
1388,1160,St. Mary's,Colorado,0.72922665,-269.3125618
1155,1163,Clemson,Uconn,0.22512178,-29.052537
1155,1235,Clemson,Iowa St.,0.39837277,-66.21588071
1155,1228,Clemson,Illinois,0.4341551,-76.72687543
1155,1120,Clemson,Auburn,0.36769456,-58.1514141
1155,1361,Clemson,SDSU,0.4908124,-96.39126766
1155,1140,Clemson,BYU,0.4606225,-85.3989053
1155,1450,Clemson,Washu,0.4796766,-92.18816763
1155,1194,Clemson,FAU,0.5114676,-104.6947042
1155,1321,Clemson,Northwestern,0.60942966,-156.0358253
1155,1179,Clemson,Drake,0.49282458,-97.17044023
1155,1182,Clemson,Duquesne,0.5160766,-106.6442851
1155,1412,Clemson,UAB,0.6264729,-167.7181854
1155,1463,Clemson,Yale,0.5377798,-116.3471041
1155,1287,Clemson,Morehead St.,0.6612022,-195.161296
1155,1355,Clemson,South Dakota St.,0.76468945,-324.970313
1155,1391,Clemson,Stetson,0.83378327,-501.6241527
1155,1314,Clemson,UNC,0.41364914,-70.54635224
1155,1112,Clemson,Arizona,0.349272,-53.67404192
1155,1124,Clemson,Baylor,0.49253693,-97.0586755
1155,1104,Clemson,Alabama,0.51738775,-107.2056802
1155,1388,Clemson,St. Mary's,0.37738323,-60.61244277
1155,1173,Clemson,Dayton,0.39054382,-64.08070511
1155,1280,Clemson,Mississippi St.,0.53774476,-116.330701
1155,1277,Clemson,MSU,0.5469972,-120.7491823
1155,1305,Clemson,Nevada,0.5596072,-127.0700197
1155,1307,Clemson,New Mexico,0.39758185,-65.99765339
1155,1213,Clemson,Grand Canyon,0.4912244,-96.55030941
1155,1158,Clemson,Charleston,0.5891568,-143.4018661
1155,1159,Clemson,Colgate,0.7110672,-246.1012384
1155,1253,Clemson,LBSU,0.8455157,-547.3150872
1155,1224,Clemson,Howard,0.9265732,-1261.900873
1155,1345,Clemson,Purdue,0.2907398,-40.99198099
1155,1397,Clemson,Tennessee,0.38766184,-63.30845808
1155,1166,Clemson,Creighton,0.3319386,-49.68683895
1155,1242,Clemson,Kansas,0.496992,-98.803992
1155,1211,Clemson,Gonzaga,0.35914278,-56.04099779
1155,1376,Clemson,South Carolina,0.5807387,-138.5147533
1155,1400,Clemson,Texas,0.5249198,-110.4907796
1155,1429,Clemson,Utah St.,0.5205826,-108.5865123
1155,1395,Clemson,TCU,0.60867125,-155.5396185
1155,1161,Clemson,Colorado St.,0.5174754,-107.2433311
1155,1332,Clemson,Oregon,0.590684,-144.3100177
1155,1270,Clemson,McNeese,0.5751329,-135.3677221
1155,1359,Clemson,Samford,0.7204484,-257.715681
1155,1103,Clemson,Akron,0.6332416,-172.6590538
1155,1389,Clemson,St. Peter's,0.74946433,-299.1447654
1155,1212,Clemson,Grambling,0.8648362,-639.8431519
1155,1222,Clemson,Houston,0.26460794,-35.98188628
1155,1266,Clemson,Marquette,0.39026046,-64.0044529
1155,1246,Clemson,Kentucky,0.5482155,-121.3444726
1155,1181,Clemson,Duke,0.423172,-73.36190249
1155,1458,Clemson,Wisconsin,0.5271641,-111.4898643
1155,1403,Clemson,Texas Tech,0.4932053,-97.31856264
1155,1196,Clemson,Florida,0.636124,-174.8189056
1155,1304,Clemson,Nebraska,0.57265764,-134.00442
1155,1401,Clemson,Texas A&M,0.5827889,-139.6868068
1155,1129,Clemson,Boise St.,0.49316275,-97.30199435
1155,1301,Clemson,NC State,0.61063313,-156.8271955
1155,1241,Clemson,James Madison,0.7130423,-248.4834404
1155,1436,Clemson,Vermont,0.55979896,-127.1689296
1155,1324,Clemson,Oakland,0.680447,-212.9371168
1155,1443,Clemson,W. Kentucky,0.8360409,-509.908255
1155,1255,Clemson,Longwood,0.83263975,-497.5134614
1155,1438,Clemson,UVA,0.5582665,-126.3808487
1155,1286,Clemson,Montanta St.,0.8450201,-545.245028
1155,1447,Clemson,Wagner,0.8437347,-539.937262
1155,1160,Clemson,Colorado,0.58343136,-140.0564784
1173,1163,Dayton,Uconn,0.3185657,-46.74928967
1173,1235,Dayton,Iowa St.,0.5001689,-100.0675907
1173,1228,Dayton,Illinois,0.5712666,-133.2451776
1173,1120,Dayton,Auburn,0.51181895,-104.8420336
1173,1361,Dayton,SDSU,0.58601695,-141.5557852
1173,1140,Dayton,BYU,0.5751494,-135.3768689
1173,1450,Dayton,Washu,0.61719435,-161.2291673
1173,1194,Dayton,FAU,0.6194868,-162.8029785
1173,1321,Dayton,Northwestern,0.68844575,-220.9713846
1173,1179,Dayton,Drake,0.60130346,-150.8173248
1173,1182,Dayton,Duquesne,0.60612386,-153.8869229
1173,1412,Dayton,UAB,0.67436403,-207.0913822
1173,1463,Dayton,Yale,0.64320016,-180.2691832
1173,1287,Dayton,Morehead St.,0.72927797,-269.3825708
1173,1355,Dayton,South Dakota St.,0.7961445,-390.5435118
1173,1391,Dayton,Stetson,0.8446172,-543.5718256
1173,1314,Dayton,UNC,0.5298307,-112.6893414
1173,1112,Dayton,Arizona,0.44765604,-81.04660576
1173,1124,Dayton,Baylor,0.5884272,-142.9703727
1173,1104,Dayton,Alabama,0.60484624,-153.0660464
1173,1388,Dayton,St. Mary's,0.54997075,-122.2077768
1173,1155,Dayton,Clemson,0.60945624,-156.0532533
1173,1280,Dayton,Mississippi St.,0.61012316,-156.4912534
1173,1277,Dayton,MSU,0.62541765,-166.9639932
1173,1305,Dayton,Nevada,0.63849366,-176.6203193
1173,1307,Dayton,New Mexico,0.5061248,-102.4803005
1173,1213,Dayton,Grand Canyon,0.617612,-161.5144856
1173,1158,Dayton,Charleston,0.68539107,-217.8549303
1173,1159,Dayton,Colgate,0.74597377,-293.6601286
1173,1253,Dayton,LBSU,0.8507512,-570.0222326
1173,1224,Dayton,Howard,0.92772204,-1283.547566
1173,1345,Dayton,Purdue,0.36729527,-58.05160685
1173,1397,Dayton,Tennessee,0.5002529,-100.1012122
1173,1166,Dayton,Creighton,0.46394232,-86.54708919
1173,1242,Dayton,Kansas,0.60069185,-150.4331586
1173,1211,Dayton,Gonzaga,0.52112186,-108.8213922
1173,1376,Dayton,South Carolina,0.6844334,-216.8903179
1173,1400,Dayton,Texas,0.63911486,-177.096472
1173,1429,Dayton,Utah St.,0.5802332,-138.2275203
1173,1395,Dayton,TCU,0.6764019,-209.0253128
1173,1161,Dayton,Colorado St.,0.62831366,-169.0440552
1173,1332,Dayton,Oregon,0.6773692,-209.9517869
1173,1270,Dayton,McNeese,0.67058474,-203.5682059
1173,1359,Dayton,Samford,0.7613593,-319.0399595
1173,1103,Dayton,Akron,0.7054956,-239.553496
1173,1389,Dayton,St. Peter's,0.77525455,-344.947824
1173,1212,Dayton,Grambling,0.8713589,-677.3563644
1173,1222,Dayton,Houston,0.36376423,-57.17443777
1173,1266,Dayton,Marquette,0.50404245,-101.6301583
1173,1246,Dayton,Kentucky,0.6419421,-179.2844271
1173,1181,Dayton,Duke,0.573368,-134.3940516
1173,1458,Dayton,Wisconsin,0.64798486,-184.0786924
1173,1403,Dayton,Texas Tech,0.59235656,-145.3124246
1173,1196,Dayton,Florida,0.68263406,-215.0936695
1173,1304,Dayton,Nebraska,0.6613869,-195.3223077
1173,1401,Dayton,Texas A&M,0.6534773,-188.5813923
1173,1129,Dayton,Boise St.,0.58402765,-140.4005928
1173,1301,Dayton,NC State,0.68956095,-222.1244233
1173,1241,Dayton,James Madison,0.7619515,-320.082473
1173,1436,Dayton,Vermont,0.6626985,-196.4706714
1173,1324,Dayton,Oakland,0.729666,-269.9127672
1173,1443,Dayton,W. Kentucky,0.8445575,-543.3248003
1173,1255,Dayton,Longwood,0.83906776,-521.3795211
1173,1438,Dayton,UVA,0.62996805,-170.246932
